"identifiantUnique","nombreAbonnes"
"UC47jTqmKjwGo8UZwvHMN3RA",1260000
"UCKQCaDW4LqL3l1ai8yisvUw",228000
"UCsItQylALE01niDvZrB38ZA",1220
"UCl1yq_ZQvqEb_D93OVuIFGw",127000
"UCYL4XTsXXffnnM_RveJPilQ",1200000
"UCf6bdRhCxgmuF_nThwNcx0g",283
"UC8ElGFx1YUhmnTsbhFdCQMw",1080
"UCk8N847vlPiCTWCFDufqY-A",21600
"UCjtLOfx1yt1NlnFIDyAX3Ug",16300000
"UCVtFOytbRpEvzLjvqGG5gxQ",24100000
"UCuROSK6bTwSfCEnykhy6gOg",196000
"UCOWmwRo_5E7d4qfpW5tQtpw",230000
"UCyktGLVQchOpvKgL7GShDWA",697000
"UCf8YPuOWXlpTS7RibaJlP4g",94500
"UCvFIlOeP43zZCAzItPrGzvg",12100
"UCHDxYLv8iovIbhrfl16CNyg",452000
"UCzmDARnc6yAHdXWRBwQTFpA",237000
"UCICNP0mvtr0prFwGUQIABfQ",499000
"UCUHW94eEFW7hkUMVaZz4eDg",5760000
"UCI84d5lcrTe9MmZiWZboOGw",32700
"UCyA2du_flsYZHLaoU_5Qjkg",1680000
"UCABAQID2xmChxHzEDW_UbVw",657000
"UCoXfzAEfwFSE7j-iEoiZaZA",10
"UCpENn7TT13Ft1Kk1urXY12g",296000
"UClusShJbD5SIMuoF9Ql5hOw",334000
"UCDK8SFd2iuF_h4kklUoueJw",448000
"UCgeGealT0QYcrnoYRMltDZg",1080000
"UCF4QKhPMP1JybbkIJzIayww",74600
"UCHXRKmEdjkUPJNytRiSVWGg",61700
"UC4rD2NGH3LxRNeF6VCDLeiQ",276000
"UCLBHPoY3NugnZYURxln3fKQ",321000
"UCE0sdDsNM40FGRr0Q8Tytig",1150
"UCoN7jbN54AaJXj7TcFZikCw",1430000
"UCy2PQAwAhhE_AWoaG-aE4Lg",40700
"UCjDp9eJL9l771Kn8lUbmuSQ",89900
"UCiEk4xHBbz0hZNIBBpowdYQ",2020000
"UCHmnYEOFmLsmxBKoMfz4nWQ",12200
"UCaHkDyvWVXXAGyG2lURMaYg",145000
"UCefKlWkkqXYhA9Ch1byMNyw",8190
"UCfm4tU8V_QUjV5BCUMVWzcA",55
"UCAJwd8RawmLnopoIZi4JDkw",479000
"UC3FetBdeuG34fMqXIm0sjSA",1470000
"UCbIgcYftoekQQXKufTa02kw",36000
"UC1FbPiXx59_ltnFVx7IxWow",585000
"UCvi7NknbfeYAbJX3rEpI1ZQ",20100
"UCScU7vn6C1b684OQtcV-WQw",227000
"UCbEn1kwHr0TPmC9VPWIA_Mw",2430000
"UCNknuz1aNOzKD-PXM5NYZzQ",980000
"UCpryVRk_VDudG8SHXgWcG0w",3930000
"UCewxof_QqDdqVdXY1BaDtqQ",336000
"UCLkDShdJKu2RkWUYzSYyPJA",6580
"UCwI87pXVUTza6jHwO22-U9g",2230
"UC6GeDu1HXL3hMwPndpAhhWg",22700
"UCB0wPMJJ2FKqdB-gx7YVsDg",23200
"UCTn7pr9tqS0ySAB2UyXse6w",3510000
"UCb4Byg4xlAuuoSAoAVtXrOg",3610000
"UC8qO5racajmy4YgPgNJkVXg",1170000
"UClqhvGmHcvWL9w3R48t9QXQ",3730000
"UCG3aWfAUJEdrGvGYwcfeefw",225000
"UC2VrA-oteANZQ07TquwBvAQ",439000
"UCMCMjTKUqJ1pUzmHnKrmiCA",3090000
"UCYfDX1Gno-PuJ-QWLbH09Sg",39300
"UCimeNaqaRtai6VwYhbQdqbQ",852000
"UCPZb-josPD4jRjSK7L0OAag",452000
"UC1-FcRM6RWoFUJo4jdRdvOw",132000
"UC3kLwYo7GwPq9_CrWiwSa1g",6430
"UC4H19Z16XhP-2wtdJHIrFgA",301000
"UCqc2MuNTkOTTBDMeBgbVH2A",671000
"UCLx053rWZxCiYWsBETgdKrQ",1710000
"UCqU5mtjVB4qwGqY1-K0CMQA",8530
"UCUIsJH9bw4k_SeNWDgwbkBg",44400
"UCa7507M549AiDKN8J89tn5A",6040000
"UCuagvElZexkrRv3gFBAViUQ",25700
"UCDOV38mSrjtoFkNpaPuIjLQ",12000
"UC8KjoL0Z9mTHKqB6gFutkJw",419000
"UCkjt_kEwuKDf1Luf4Q0e3WQ",4200
"UCjxosp_n0jXeBp3WkImOphQ",19700
"UCc1oUaI2fYj9PdcH70KFLCA",120000
"UCzKLkz07iQ85vdk9DTPEsPA",2980
"UCKVIsmMj3VeYNmKgWZOm3Yg",4370
"UC7L9_CR67b_Av7xd43SGRJA",29400
"UCXmX-SKpHj25guaKZEcEKxw",1780
"UCfT0i7NMpl0lgjkSE2-8P4w",14800
"UCh2HNKyO6VPPFknXyrYUluw",13000
"UCU9FqxECs7JFcr_8K7GQJ5g",16100
"UCHhfSXoDG6gSgpOvLH4wrRw",4960000
"UClfD0mWxv8jlH4Wug7VK_0w",60900
"UCgECyKWoyoMtt4wOQOYeuWw",15200
"UCUAQZwiF84s7p4R3Q5RUsiw",2130
"UCLqSyeMqjCs8YjHYeqhCKlQ",519000
"UCxLIJccyaRQDeyu6RzUsPuw",1750000
"UCH1oRy1dINbMVp3UFWrKP0w",4950000
"UCU2PacFf99vhb3hNiYDmxww",4960000
"UCjw5RoGW4zG-zNpc5v8oFxA",106000
"UCKWFO7VkdLNHB5u_WN5tcLg",1740000
"UCEiY5-3y6y7Dx1VKNPm2Ksg",20700
"UCHsRtomD4twRf5WVHHk-cMw",3700000
"UCd09ztChTkJ9dlY6RLawSog",1690000
"UCsz0xVHocxsIs0Ya9bYLC2g",84900
"UCt-oJR5teQIjOAxCmIQvcgA",141000
"UCW6-BQWFA70Dyyc7ZpZ9Xlg",708000
"UCsXVk37bltHxD1rDPwtNM8Q",22100000
"UCMTx_OGd-g4dVvhRKVUu9aQ",185000
"UCHSz47qI_LRbQbsOWDsJ6rg",25900
"UCUI7xJ8e8o-AgZXL-f8ciYw",527
"UCGPj5iydCkn_5DanItR-C0w",446
"UCI5kTq_eoaZslY9TQ4XlmmA",23400
"UCf5Us9bk9GPymEi4DlvdmrA",58800
"UCuVxaQDraOja6xKidcmoufA",1380000
"UCUaT_39o1x6qWjz7K2pWcgw",33000000
"UCFXZHa83GEvTmKakq02QdPg",163000
"UCxZgPuWYXhKfSQha2K_ty0A",349000
"UCmr9rv2b4bV9EyNUlxV_mZw",4370
"UCJDyqaoyVtWKhCiTPZVOoyA",822000
"UC0UX_EK8-UuBi-OrkmWB6eA",457000
"UCwxgo62w72LxZDA1fTibdYg",151000
"UCW6MrWRZ4lozAFUMb8A9AqA",453000
"UC5CabcpNWGijRHVfpwG4FEA",156000
"UCZ28thHROOAQWsfdPKo6YKw",12300
"UC1N5SBi_xt_zWZZMnl7fC1Q",2720000
"UCUsll_G21euzazrRMuO6M7Q",33100
"UC3_BakzLfadvFrsnClMFWmQ",416000
"UCsN32BtMd0IoByjJRNF12cw",2860000
"UCjUYj8gWRylKGc12sdALXxg",103
"UCi6ULVbSwmqcuQ1TPHjCVTw",6510
"UCg75BIV49ThY4GX8R_n_s2w",37
"UC50dmDmCH6UPbhHBBB1BiWQ",380
"UCbsQNv1Qngj9lgA3NkRrTKw",57500
"UCJe13zu6MyE6Oueac41KAqg",5560000
"UCjBz-SDpfjRWZ-5Wc5Tj4kw",84000
"UCiIA-a79C5b_H1fvxLieY1w",1230
"UCm4fSpMpPIZ9z6KHoezLUAg",1520000
"UCL5iIrSn5qoFkN4o5EYXaYg",9270
"UCjRkTl_HP4zOh3UFaThgRZw",5580000
"UC37PFGlxWgx4tU6SlhPCdCw",4350000
"UCpq0Ou2ObQr-LbTB6hsl8BA",919000
"UCFo1SoSlsuGdJ8Qq4jFbEFg",144000
"UCufNiOm4agzDlWvwJoWPw2Q",288000
"UCrZKnWgOaYTTc7sc1KsVXZw",248000
"UCX_tjI6Q_4JD1E3234CwemA",40900
"UCA7p1A0ob4DO9N-U5auO7ig",9910
"UCX6b17PVsYBQ0ip5gyeme-Q",15500000
"UCRtTgYoN-qjE6rBj_QGywaA",532
"UCJTWU5K7kl9EE109HBeoldA",1050000
"UCB3hoa-iGe3FVLBw1PmRRug",111000
"UC2VLfz92cTT8jHIFOecC-LA",249000
"UCBhk5IGscWGP53VhaOs8Apg",32100
"UCt_t6FwNsqr3WWoL6dFqG9w",616000
"UCw4t-Dafc-XlnagELJbCbhg",1130
"UCdg1gc7VtldEXrzYrZpMR0g",4530000
"UCZLFu8bHbwtnIgWLg5UtINw",1810000
"UCutDqFJOV8xTJmMAebdFC8g",6470
"UCVBZm9ZTJN2iLO30cKMcbiQ",36600
"UC-FQUIVQ-bZiefzBiQAa8Fw",8240000
"UC1Bz8sjMT1f9XvgxHTifjdw",1610000
"UCvMx7STRVX2W7GhplJsSPYQ",39500
"UCpAXVwtGhrAiyr4Kkwo98cg",173000
"UCp40dWrNz3GKGFBA69jyA6w",1100
"UCQzdMyuz0Lf4zo4uGcEujFw",4730000
"UCjinkxv899vPCJ65BWpmPIA",115000
"UC4tNywgR7V0HMQMe4U3sO9A",616000
"UCGTKwjs1ctvgwCRa67RNO-Q",3680000
"UCbGy2YOZaQ2ZqCkixSokTKQ",3080
"UCReYVNZEPf5hmIhXvcRnYYA",380000
"UC88AYI-jjVIFC89dJ0yISBg",1070000
"UCOqJUkiOiGM3hTEV_5FAtNw",38000
"UCLDU_kGCC82nfOKpvBNhE5A",5400
"UCMLgHbpJ8qYqj3CkdbvC0Ww",284000
"UCYu7Fc1bLWCL81kzpzIaIYA",288000
"UCUv5Pr7PGi-7Y25905JLKDg",381
"UCZ77w2yAvKzh-CK2URvgmJQ",12500
"UCGgPM9Nyk3SO2aGyNDbJ1cQ",6800
"UCpNlrxWapSm9-qZMiaUyKEw",1200000
"UCT2X19JJaJGUN7mrYuImANQ",27400000
"UCNI7Mllr9sWcRWXMrMQZw6g",311000
"UC-vaBe-YMpvcZL5rQ5OopZw",598000
"UCUbBalhzMX1IdCldMX1WTIg",4020
"UC0mJA1lqKjB4Qaaa2PNf0zg",1750000
"UC5RpbFDGW-pgOaRMDUYpBFw",346000
"UC1WmDainsz8KURcgOUvUplQ",7290
"UCQIyqMWCdx1GBvbw_Yi6lEA",1670000
"UCR9DulnCeveR0SUGPGC5GNQ",621000
"UC82C-YvoAvIMQGho0zJFmIg",606000
"UCnogtjQrWfnVp-D_TtlnfnQ",104000
"UCG1CoynVOh5uj12qpDLQ7fQ",232000
"UCvi6hEzLM-Z_unKPSuuzKvg",1610000
"UCkqrvXuqW7dN3E2_4v8Ha5Q",288000
"UC78qBaP-lBQBCQTXli_DR-Q",289000
"UCfKhxMx_hRoSVA9ToEAGbRg",1430
"UCltYVln51HhmrYJSZpZ1WeA",16400
"UCHnyfMqiRRG1u-2MsSQLbXA",15300000
"UCJ2ZDzMRgSrxmwphstrm8Ww",7630000
"UC--fKlb0LRM58WwiCnCfBDQ",57700
"UC1yRxTRcxX6_Mz7D0HwNKFg",1550
"UC7DdEm33SyaTDtWYGO2CwdA",3210000
"UCFt4rx7mQWJcihR7Kiqequw",1280
"UCOQW7lbFh7D2xxrUTJSjyww",1870000
"UCZ0cee0zSF2-4QhyQLHmTXQ",84200
"UC1ieoHqKW-yYgDhLHIcx28w",9620000
"UCRwkwlWqO_ezqM5364nye4g",151000
"UC5uNya42ayhsRnZOR3mO6NA",925000
"UCyYmJqr8JWIGQ1BDdnnXaBA",671000
"UC12JurNtxj5UK2_Kci-kNIQ",166000
"UCLcLV-QJMzUJccuolyu3dOQ",165000
"UCBZiUUYeLfS5rIj4TQvgSvA",1280000
"UCq6OAftTQOuUBRdtUDq5SUA",302000
"UCKw8kdkYfmuNSVehGoDw8Mg",188000
"UC9bMcW0MFzOAgfQ-7et47zw",1030000
"UCjfqjGIjR3AtVsvzCc4fO1g",474000
"UCRmisq2_Dm6EsKV2_SlUaBg",174
"UCqvXGJXKeLCm6zg-JagDdzQ",182000
"UCyE2CNY41Z64m1x-ceHyqZw",311000
"UCRBbCjUgtS7QOGxkD0c89yg",146000
"UCcxIzCRrGGre87h7GsdEnVQ",790000
"UCr1RJQ5e3GA7bX6bne3Fqqw",1240000
"UCMb3YscxDOo7rgJ-AvrCXdw",1330000
"UCL5zTKvTCM_Cj-j-HOhv_xA",42200
"UCVS93A13056XQLXpczKfVtA",19200
"UCWFipgLch8eaOz8kGDX_lEA",206000
"UCY-G85aMj3EWEAkVwEU_lUA",368000
"UC-SJ6nODDmufqBzPBwCvYvQ",2950000
"UCAnVEUKmO_0BFbaneK4D5CA",34500
"UCXZyAJnbiAQdlhr5OBUrkTQ",17200
"UCCqJIaxg_g4-5O1VFfA2tvg",32100
"UCVl7fHhUOpFK8Mpv-6DdoOg",393000
"UCnbwS5NbEEZpNNZ9fr91ISg",506
"UCakKGwzr9YFLziQU_8pr2pw",69
"UC8VddvuHJzIj__Ud0rY2_ww",452000
"UCgJ6Y0sqr2erv4t20DOS7ZQ",103000
"UC0dx1Fa4nt3FRWWG5IcdOEQ",468000
"UC7LG7GSVYg_gkkImVey_Tsw",254000
"UCdKzdzLiWxZawX9Jm2zU5jQ",180000
"UCsJEqvDVw0W2yjjwSoHUW9A",210000
"UC0Um8_kNcc6gZlABvtxJnUQ",7790
"UCT43hY68rHBwZt9PZZ9TbVw",98700
"UCSkhjReoc9H7cRyt-r_9ghw",101
"UCfv09vFZGpRnmE8NHhPBNUg",1340
"UC_7LWlKNFSP5sqvjqnS-KvA",742
"UC1D36wr10qyCfisHulZ5G8Q",8880000
"UC_vt34wimdCzdkrzVejwX9g",15400000
"UCLXMAklNtGbJQTfgP0KMTJg",20900
"UC25M-iheF20VPXqiSRgOjkw",8360
"UCv_v5id6qA5doJPimY6lDmw",726
"UCUaf4I5TYCExf9mWzv1cB_A",228000
"UCbu2qTa75eyjwCKOugX8F6A",369000
"UCpDJl2EmP7Oh90Vylx0dZtA",30700000
"UCgdmLqVussLxmnXtLJAVmVA",14100
"UC1Un5592U9mFx5n6j2HyXow",406000
"UCMm_V8YjmnZRhToXIqDYDuw",243000
"UCI72xhrMevUl_-GWHTeWuUQ",252000
"UCSVUYFYxYqc2Igi8wu5MfaQ",205
"UCy06jHRS_82N2i5v1YL7glQ",2240000
"UC9LQwHZoucFT94I2h6JOcjw",9720000
"UCVER_UoBt84YUrA6s402Q-g",236000
"UCT-WguRkDEnsR3Pm-hZhWVg",1600000
"UCtK4QAczAN2mt2ow_jlGinQ",809000
"UCRmOCijyuG8YZtCa41bD5XQ",3760
"UCERUmrDh9hmqEXBsnYFNTIA",6710000
"UCqvULRRboZeXVezSm_XduLQ",537000
"UCWVs8Yd66FUXLy-fgaMq2cQ",303000
"UCdcRo3w9qpfD5CucWwelHtA",349000
"UCmfQAn6S9nUsJVFYQhfHHXg",717000
"UCIAXaU6LIcZyoHYWqVLM4wg",191000
"UC2Xj7JenDTX9vFrHT3GA0SQ",150000
"UCSY6p1ZwMs0lW2XP7Zc7k9g",330000
"UC6107grRI4m0o2-emgoDnAA",11400000
"UCiYcA0gJzg855iSKMrX3oHg",18200000
"UCvlG_ZnHoZLPv0CVWOC0a1Q",555000
"UCGUEFHxhDalY5rvp2u0GtMA",594
"UC_ydqmzXL5ucG_O2uu3tnkg",1060000
"UCbfwKVaFIfVDyVDndGrTKTg",385000
"UCWPQB43yGKEum3eW0P9N_nQ",646000
"UCZQvLcjFWai6p79ROtaCXKw",1540
"UC7IvFCTmRWh5--Lmo623Qaw",12400
"UCKaFtQlJrsY8QSm-PwQRJ3g",22
"UCSuv9a8Knkx7J8ajos6m14g",775000
"UCYVugiFOe-aoh7FXtAuiGxw",655000
"UCSoH-gNtz_ENvl8xJCic6QA",111000
"UCyI4gi0BtlKiUl6KgtuVIUw",170000
"UCswSONYFKJSuLKiAss5cn_Q",16200
"UCNJ1Ymd5yFuUPtn21xtRbbw",246000
"UCotI-SqRXnkAZX4bMqlRNjw",8190000
"UCI_mwTKUhicNzFrhm33MzBQ",962000
"UCRpChhbO3XZT2ZL0oHfaPyQ",45300
"UC_UETFoNSKClROj6zinHNhg",5030
"UCqFzWxSCi39LnW1JKFR3efg",14200000
"UCVT1tPkR-fUVlO652EcO3ow",1460000
"UC1Ya0qH1bOF3dtqGmQBX-zA",1720
"UCf3ud6Pefbj0fkpF3QoU8dQ",356000
"UCtuO2h6OwDueF7h3p8DYYjQ",23000
"UCJQtdxnx4ec0KJMowiI54wQ",185000
"UC--4-mNO2FzxZVjfZlkBjrA",432000
"UCzWrp97-_NloTgLhNegVbCA",1390000
"UC51Yl8knwYgxEG1s7tFxoVQ",73600
"UCM6beNtY_5gE3ngtDniCePA",37200
"UCUgB8yLvEfElmfevv_AGA6w",2080
"UCyol6Q90Vob5Bex3ukFO7lQ",129000
"UCrBU15p_YEcgl4OjxiGDFxg",8940
"UCd15dSPPT-EhTXekA7_UNAQ",1570000
"UCkiyIrCwVwOs5Jk1XOE777g",9510
"UC_MsAEyTYUBfxp9j1XwMhMw",2000000
"UCeOCuVSSweaEj6oVtJZEKQw",156000
"UCmlCCzzJ-ut-GX4yeOPzz2w",29800
"UCS-dGkRRkbOPlrBVp66K9LA",882
"UCcoMCX6scirNav1fEMbjaPA",549000
"UCkzCjdRMrW2vXLx8mvPVLdQ",7190000
"UCOZN0I173I_3aIDrPw0Irmw",78400
"UCl9roQQwv4o4OuBj3FhQdDQ",896000
"UCbPoL_JnP82PVr4er3DediQ",164
"UCQTGOGOtvIxcD1jQzTWDr_g",457000
"UCNEZ7cqaZzYLeyWfTkelkEA",1530000
"UCefl-5pmhZmljwZTE2KrcdA",2000000
"UC0KfjyvabuE2J-RBC6ko2Lw",611000
"UCN5wOTmsmmvd_E5MF9QaQdw",90900
"UCqVCSWnuOSPm26orvNDTuWQ",7560000
"UCMmpLL2ucRHAXbNHiCPyIyg",13300000
"UCDRmGMSgrtZkOsh_NQl4_xw",1380000
"UCfykRE-QfJ_8hlk5ARsAmIg",21100
"UC2PYniNHljOED9xNaMpiMiQ",922000
"UCTWc7zqz67LvP6U_fnKDKuA",2340
"UCdrVc2ByfvnNW14R6o_WpkA",735000
"UCHp-hMmTXDmAgGfmOr5cGZg",1350
"UCOyKl6iArShgp3Ih53wH4Qg",78500
"UCNVyAUengCHQ3OJK6c2EtQQ",392000
"UCu4pT2XOGyTfnFcIUB13YZQ",282000
"UCMIBETrCnwBJHCKcVuRNQTg",54700
"UCsFO-zurlE4Pfpgyf8Nugew",632
"UC49zptzUsptf2in3301zbBQ",107000
"UC_toJO3rT5L5U1CBRawV4Lw",175000
"UCE6LY_YECRWF1jfvzEQ3G8Q",508
"UCZKzTRfjz9xSv7D3RpEfISA",58800
"UC7_VGkwCoKfqh1eZEkzey3A",1350000
"UCXqlds5f7B2OOs9vQuevl4A",3140000
"UCerX9-UV3JFVJ3M8cjp8t_Q",216000
"UCuKuhuvF--2zZpL1sHHYS_w",296000
"UCfNWN9s_s8kRTCadk04WWJA",4960000
"UCbAZH3nTxzyNmehmTUhuUsA",2130000
"UCAK99ckCrmCFrihP_NyhdLw",350000
"UCfCMr3mXOLoPWI64Ikk812A",349
"UCSo4kLXdQXTOJ7De940_fzQ",57900
"UCF73oBsmZPG6YRZV-vVN1-A",1240000
"UCKGK43ZFhJG1GFgmKqBmS6Q",12300
"UCaWybLDKiODXZOFxw96drDw",2600
"UCVIDnfVxy_Qo8jA2Wx3tARA",51
"UCGDJ-5ORlgW1SIuGP5vmqcA",14700
"UCyAxjuAr8f_BFDGCO3Htbxw",182000
"UCCNOsmurvpEit9paBOzWtUg",608000
"UC4Z3VGMr-iOQkbfHpgVHZrw",14400
"UCCYu1n4hPnZwhPY5aFqhsIw",136000
"UCiDJtJKMICpb9B1qf7qjEOA",6580000
"UCfYW5GXBXueSO5p9bxD45qg",493000
"UCCj956IF62FbT7Gouszaj9w",14100000
"UC1QbaBtu2pK5RaIl_QxrW5g",107000
"UCdYytWTcEL5flXTKL8yIDsQ",4450
"UCrRz8ZhtGFQz2FOk3KZ-MNQ",148000
"UC7dhM9wNdrPjKOMQ223FVEA",60100
"UC946JsUDUCy2rTeRcNo-2eQ",29100
"UCCeQLxZHazu4RFqlMmLAw-A",923000
"UCyazYa-DPYe9QdUFKWl3k_w",425000
"UCWRgjGPIutM9r91dihIyl5Q",265000
"UCWeoMaV7Y8NRnIDVB4KLXfQ",92400
"UCTz8EmLnnFq7wpUmzrYRkIQ",107000
"UCkwBmrgwtoaaXZSilir6qsg",351000
"UCfxlBQnvNXX6o-2KbCMszWQ",113000
"UC88l7MgYaolgHa3xLZtEkHg",1320
"UCsgWoBLs-ykdP8QiBzvXRag",1300000
"UCxC6Cwp7Www3yVGpbrNZmlA",481000
"UCXLXYbGAQYe7VHJh7ILgWNA",237
"UCkNTuVar-iZHU4Fwugs41cA",71
"UCf2rpBEOs5jglV2YxmKD8hw",641000
"UCVhvw-P-T6ls9AMjcmx3tNA",641
"UCLPcwLjg4H9XokRVMJB2Ueg",20300
"UCs_ZitaCy2DJQg_iis_IQLA",4600
"UCllX2fGzT8wfIYhL0FapyHw",569000
"UCaiNTnowH-atT_Xi19LKUxQ",49500
"UCUdOoVWuWmgo1wByzcsyKDQ",1640000
"UCVajiAXDi0AUEI5D3ktJTgg",34100
"UCu_6jnF3y4drawXmySsapmA",27200
"UCUAcn8Pcr02TlfnIJRFEw4w",10800
"UCo_IB5145EVNcf8hw1Kku7w",19200000
"UCuAXFkgsw1L7xaCfnd5JJOw",4060000
"UC1cTDYqAMSqOE4AV8XdGl_w",50
"UCLhj-QKSoweEWXFGJqSU4PQ",15000
"UCvwgF_0NOZe2vN4Q3g1bY-A",7610000
"UC62pPLZqx8JIrtW1kT5NPWA",2950000
"UC1zrPxxLTkfQdbwdn6lJQ7w",285000
"UCRbhmD56b-0cwLw73UAK2Yg",595000
"UCu17Sme-KE87ca9OTzP0p7g",1570000
"UCEg25rdRZXg32iwai6N6l0w",3420000
"UCOvwuc_zaBzXpEo6Up35jxg",173000
"UCMyOrscCinMUuOhFkdnSxGw",763000
"UCY0R0Ck6qK2deVTKkfWJIEA",825000
"UCiB8h9jD2Mlxx96ZFnGDSJw",518000
"UCg4CpCYbwMHf2qe6ivCYmoA",5340
"UCKJhTI4Kj0RfXZ4JxVnUATw",2630
"UCfNQkKS2AkN_BX36MdvY70Q",1460000
"UCYbinjMxWwjRpp4WqgDqEDA",233000
"UC6ApcZBKUPwuL4QcGeWaTZw",222000
"UC7VIUFvG3oLWtySQKA8-unw",6540
"UCEyBnGE6eAu_Dr4lN0bK6pg",33100
"UCddiUEpeqJcYeBxX1IVBKvQ",3350000
"UCsjNjZuQc_splFIq5g4zBFg",14900
"UCTGrgT-Ld4kH3CxHnCMGn8w",253000
"UC2gzy_aI-luPtEpL-GzQP6w",547000
"UCoAPdsREDWIFzJ2aZpJQlew",161000
"UCvwDYLQmuPo8tYk7GZ6c5pw",2600000
"UC2x_qNZXKDxNP1j4jvHATRQ",398000
"UCZl9z2UMvN9mwpUoU9-E9bA",26300
"UC-z9BI8hMHNPrvnccyWgjyg",1260000
"UCnFxFSv7_31uPDqaxtghyaQ",231000
"UCU56G7ZKkB7xkua6EhMz5dg",369000
"UCKqilaf1OQvO7j36WVcY2Zw",41700
"UC5EBcSIqJEJuJNelUiQ_F2A",49300
"UCxgii5f9u4YgXCeubCozbEA",840000
"UC--3c8RqSfAqYBdDjIG3UNA",292000
"UCqUUQnZ7ngCFEZbg8piZX9A",33600
"UC_-_qKb8nDZ1tGoeJcFFvbA",218000
"UCtl95Ukq7scfqoDYbfXxXRA",2570
"UCUaGMlzdTdX514WkDbvsBQg",20400
"UCw1SQ6QRRtfAhrN_cjkrOgA",21800000
"UCnhHe0_bk_1_0So41vsZvWw",1600000
"UCu3sKtOW9TGaErPsAYVPplA",212000
"UC3ifTl5zKiCAhHIBQYcaTeg",8920000
"UCllieDKASOsUh_rTF58a04Q",493000
"UClu2e7S8atp6tG2galK9hgg",1920000
"UChvUXuSDeEFSQZS8GcPMtkg",161000
"UChz-SiPpoKQGipclG2v9tVw",297
"UCywGl_BPp9QhD0uAcP2HsJw",630000
"UCK2ldvZZeaDZpV1ti_ibabw",593000
"UCr1Hc-j1n_NPcUyCOZGmh_w",18900
"UCdOjj7uaoP7W9BOHuN4xY4A",46000
"UCY-BsNVd33_mzyXQzMorv1Q",1470000
"UC_NAefR8zE5fyjaLYR-CFTA",884
"UCM2K9ZILEPo_wKJel3pvY9A",835000
"UCk8gzAOGprcGAFMWGzZ2zQw",1240000
"UCBBsPuUY-8UwkSim4zLXp1w",729000
"UCDX5gWGikvdmYN_-a48ilqg",729
"UCde-kxZWHu-dSn8auYzwwBg",778000
"UCg4pOcQ9GUsh72iyD2n-jJA",38900
"UCkH1uDkyuO9sVjSqdqBygOg",977000
"UCVuFPbAjTi3mqpH-0veJRWg",350000
"UCqbFMnetr8s_IqtcQfkp-DQ",8720
"UC_JQGBtA7P0RwkRxd7xpJcA",1250000
"UCgANFlYnbE47942AoazfNsg",745000
"UCpBkBMO8IbYAMdtYNaMxKgQ",20400
"UC2Xd-TjJByJyK2w1zNwY0zQ",379000
"UCeCDY9wGQRgwfD06oLV1MzQ",1040000
"UCkTyaxTwn7qqr5wYLRWm8VA",31300
"UCBlhDct9BBYWqfGv5AfNqNw",11000
"UCozA41yMKIRZNgRVxIzCzCA",1720
"UCxQXcwZ1Ls0spDyHCpwUs4Q",19800
"UC2gVKuRaAOPYNJujz0X5B-w",3560
"UCnBYIkCa_N8UOyqcqeFG5Gw",19500
"UCuXT13wiqK56NR7QSfDWpvg",280000
"UCIIKPy27YWW5yhc0qvr4KnA",361000
"UCuP_g2qBKFyHXrP7F3Njh2w",7420
"UCy53VTYXp9w_6Svuz1afCgw",260000
"UC7fIm4hueZx8nZFFsUYrcrQ",166000
"UCvoadgLD4BsX2mbtLPfmTFw",7310
"UC6nZlvfz4YWoBWbjiaYJA3g",90700
"UCnjZH5SV0-EErmemZAi1q8w",34400
"UCUqpd9QbXfUZALuSjxUP_Dw",19700
"UCF-VP3b3oH0XASqsLI5rnLw",507000
"UCIcR5StUvA7_pPHoAFLmZaA",794000
"UCN7GWZpTrKgcA2puQlTsrUA",1760
"UCsp47TGwJXhHoT3p36z7ZDQ",345000
"UCDgMtdrXgvKs06UTpwraz8A",5100
"UCoNTNCJAdIVA1O6K46kT52Q",178000
"UCr9QWb5RKLfaunjKHJZAdQQ",48000
"UCn8zNIfYAQNdrFRrr8oibKw",18100000
"UCcHYe-Qw7qUN5gFWMdj9nNw",275000
"UCSm1kNzkDuHqirriGJMZHJQ",269000
"UCR6fEDtZ7_McUwc1fI8_xKw",94700
"UCJ-vHE5CrGaL_ITEg-n3OeA",339000
"UC35HKvKYPkri4Grd5KXl3wQ",11700000
"UCeU5qTuBiqTU5z-hyL6WITQ",2510000
"UCyDZai57BfE_N0SaBkKQyXg",2530000
"UCXNDTPadusAv3J79T2qvACQ",460000
"UCljgvfi_NnUrNJVHp_HGHwA",73700
"UCyR3nxaP7mtOGGEUSHTcgqw",7280
"UC96bbV7QiWPEkpSQIQEvT8Q",79800
"UCt2U5SZn_m2dtolft_O3DHQ",187000
"UCAeDC-kFK69W87jQu7RmxSA",113000
"UCCHKh3AeWUJB2WapdzUPtZA",69000
"UCPx_VO-AHXUDf9pwVy5bf1A",133000
"UCk9EkiG05W_Dq6VVvtkHnBQ",34300
"UCqUwBqJB42q4VGv9A3rxTNw",848000
"UCJkG-RUp1RSGB2t7errULjQ",4120
"UC3_WdZUjGot-yCKn0SdO6aA",11400
"UCcWCYGT4ObAm9cLmSnhi7WA",20000
"UC85fG9IVTf7LTu6G5sqiKow",128000
"UCqqQEQ5QaqmwtC7Vxw82Zog",1730
"UCdQ16qrtG9Fs2RKEEgSEWGw",655000
